Title,Category,Course Type,Skills,course_id
Introduction to Financial Accounting,Business,Course,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",2introduction_to_financial_accounting
AI for Medical Diagnosis,Data Science,Course,"Deep Learning,Image Segmentation,Machine Learning,model evaluation,Multi-class classification,",1ai_for_medical_diagnosis
Uncommon Sense Teaching: Teaching Online,Social Sciences,Course,"teaching online,Online Education,online teacher,web-based training,Learning,",uncommon_sense_teaching_teaching_online
"Programming Foundations with JavaScript, HTML and CSS",Computer Science,Course,"HTML,JavaScript,Cascading Style Sheets (CSS),Html5,",programming_foundations_with_javascript_html_and_c
Data Visualization and Dashboards with Excel and Cognos,Data Science,Course,"Microsoft Excel,Data Analysis,Data Visualization (DataViz),IBM Cognos Analytics,Dashboard,",1data_visualization_and_dashboards_with_excel_and_c
Creative Writing: The Craft of Plot,Arts and Humanities,Course,"Short Story Writing,Fiction Writing,Creativity,Copy Editing,",1creative_writing_the_craft_of_plot
Acupressure,Health,Course,"integrative healthcare,wellbeing,patient-centered care,improved symptom management,evidence-based practice,",acupressure
Introduction to Digital Marketing,Business,Course,"engagement,80/20 Rule of Social Media,Storytelling,Keyword Selection,Review Management,",introduction_to_digital_marketing
Getting and Cleaning Data,Data Science,Course,"Data Manipulation,Regular Expression (REGEX),R Programming,Data Cleansing,",getting_and_cleaning_data
Finance for Non-Financial Professionals,Business,Course,"Accounting,Financial Ratio,Financial Statement,Finance,",finance_for_nonfinancial_professionals
Data Analysis Using Python,Data Science,Course,"Data Science,Python Libraries,Python Programming,Data Analysis,Data Visualization (DataViz),",data_analysis_using_python
Financial Risk Management with R,Business,Course,"Risk Analysis,R Programming,Risk Management,Financial Risk,Portfolio (Finance),",financial_risk_management_with_r
An Introduction to Interactive Programming in Python (Part 1),Computer Science,Course,"Programming Principles,Python Syntax And Semantics,Computer Programming,Python Programming,",1an_introduction_to_interactive_programming_in_pyth
Market and Competition in Pricing Strategy,Business,Course,"Competitor Pricing Models,Pricing Strategies,Pricing to Competition,Price Discrimination,Market Segmentation,",market_and_competition_in_pricing_strategy
"Android App Components - Intents, Activities, and Broadcast Receivers",Computer Science,Course,"Computer Programming,Android Studio,Android Software Development,Concurrent Computing,",android_app_components__intents_activities_and_bro
Introduction to Ableton Live,Arts and Humanities,Course,"Audio Recording,Music Making,File Management,Ableton,MIDI programming,",2introduction_to_ableton_live
Leading Through Effective Communication ,Personal Development,Course,"Sharing your vision as a leader,Building future leaders,Sending a message with relatability,Making safe spaces to communicate,Assembling a successful team,",leading_through_effective_communication_
Data Structures and Performance,Computer Science,Course,"Trees (Data Structures),Data Structure,Linked List,Binary Tree,",1data_structures_and_performance
Managing Social and Human Capital,Business,Course,"Decision-Making,Change Management,Human Resources (HR),",managing_social_and_human_capital
Big Data Analysis with Scala and Spark,Computer Science,Course,"Scala Programming,Big Data,Apache Spark,SQL,",big_data_analysis_with_scala_and_spark
Getting and Cleaning Data,Data Science,Course,"Data Manipulation,Regular Expression (REGEX),R Programming,Data Cleansing,",1getting_and_cleaning_data
Spring Data Repositories,Computer Science,Course,"Spring Support for JPA,JPA,Restful services,Spring Data Repositories,Spring Data,",spring_data_repositories
"Introduction to Web Development with HTML, CSS, JavaScript",Computer Science,Course,"Cascading Style Sheets (CSS),HTML,Git (Software),JavaScript,Cloud Applications,",1introduction_to_web_development_with_html_css_java
Data Analysis with R,Data Science,Course,"Data Science,Statistical Analysis,R Programming,Data Analysis,Data Visualization (DataViz),",data_analysis_with_r
Preparing for DP-900: Microsoft Azure Data Fundamentals Exam,Information Technology,Course,"Test Preparation,Microsoft Azure,",preparing_for_dp900_microsoft_azure_data_fundament
The Data Scientist’s Toolbox,Data Science,Course,"Data Science,Github,R Programming,Rstudio,",1the_data_scientists_toolbox
Fundamentals of Immunology: Dueling with the Dark Side,Health,Course,"Viral,Virus,Immune Deficiency,Viral Strategies,Cancer,",fundamentals_of_immunology_dueling_with_the_dark_s
Digital Competition in Financial Services,Business,Course,"Financial Services,Digital Strategy,Financial Technology,Business Ecosystem,",digital_competition_in_financial_services
The Art & Science of Product Management,Computer Science,Course,"Lead Designers,Lead Engineers,Technical PM Interview,Technical Literacy,AI/ML,",the_art__science_of_product_management
Construction Finance,Business,Course,"Financial Modeling,Project,Finance,Real Estate,",construction_finance
SEL Capstone,Social Sciences,Course,"SEL in Curriculum,Emotional Engagement,Social Emotional Learning,Evaluation,Teaching and Learning,",sel_capstone
Adaptability and Resiliency,Business,Course,"Personal Advertisement,Planning,Adaptability,Resilience,",adaptability_and_resiliency
Introduction to C# Programming and Unity,Computer Science,Course,"Video Game Development,C Sharp (C#) (Programming Language),Unity (User Interface),Game Programming,",introduction_to_c_programming_and_unity
Experimental Design Basics,Data Science,Course,"statistical Methods for Process and Product improvement,design of experiments,experiment design,designing experiments,",experimental_design_basics
Spring - Cloud Overview,Computer Science,Course,"Netflix OSS,Service Discovery,Microservices,Spring Cloud,Load Balancing,",spring__cloud_overview
Herbal Medicine,Health,Course,"herbal preparations,integrative care,symptom management,botanical safety,evidence-based practice,",herbal_medicine
Google Cloud Fundamentals: Core Infrastructure,Information Technology,Course,"Google Compute Engine,Google App Engine (GAE),Google Cloud Platform,Cloud Computing,",4google_cloud_fundamentals_core_infrastructure
"Autoridad, dirección y liderazgo",Business,Course,"Delegation,Leadership,Coaching,Supervision,",autoridad_dirección_y_liderazgo
The Art of Music Production,Arts and Humanities,Course,"Audio Production,Music,Music production,Songwriting,Music recording,",4the_art_of_music_production
"Uncommon Sense Teaching: Part 2, Building Community and Habits of Learning",Social Sciences,Course,"Lesson Plan,strategies in teaching,social emotional,neurodiversity,",uncommon_sense_teaching_part_2_building_community_
How Google does Machine Learning,Data Science,Course,"Application Programming Interfaces (API),Inclusive ML,Machine Learning,Google Cloud Platform,Bigquery,",how_google_does_machine_learning
C Programming: Using Linux Tools and Libraries - 7,Computer Science,Course,"Computer Programming,C Programming,Linux,",c_programming_using_linux_tools_and_libraries__7
Work Smarter with Microsoft PowerPoint,Information Technology,Course,"Microsoft PowerPoint,Presentation,",work_smarter_with_microsoft_powerpoint
Algorithms for DNA Sequencing,Data Science,Course,"Bioinformatics Algorithms,Algorithms,Python Programming,Algorithms On Strings,",algorithms_for_dna_sequencing
Fundamentals of Quantitative Modeling,Business,Course,"Modeling,Linear Regression,Probabilistic Models,Regression Analysis,",1fundamentals_of_quantitative_modeling
Visual Analytics with Tableau,Data Science,Course,"Visual Analytics,Map,Tableau Software,Data Visualization (DataViz),",visual_analytics_with_tableau
Leading Teams,Business,Course,"Leadership Dynamics,Leadership,Management,Team Management,",leading_teams
Microsoft Azure SQL,Information Technology,Course,"Data Management,Database (DBMS),NoSQL,Microsoft Azure,SQL,",microsoft_azure_sql
High-Impact Business Writing,Business,Course,"Email Writing,Proofreading,Writing,Communication,Business Writing,",1highimpact_business_writing
Relational Database Support for Data Warehouses,Data Science,Course,"Data Warehousing,Materialized View,Data Warehouse,SQL,",relational_database_support_for_data_warehouses
Outbreaks and Epidemics,Health,Course,"Statistics,Epidemiology,Public Health,Outbreak investigation,",outbreaks_and_epidemics
Google Cloud Fundamentals: Core Infrastructure,Information Technology,Course,"Google Compute Engine,Google App Engine (GAE),Google Cloud Platform,Cloud Computing,",5google_cloud_fundamentals_core_infrastructure
Establishing Product-Market Fit,Business,Course,"Product Development,Ideation,Product Management,product design,User Experience (UX),",establishing_productmarket_fit
"Raising Capital: Credit Tech, Coin Offerings, and Crowdfunding",Business,Course,"Cryptocurrency,Credit Score,crowd-sourced lending,Logistic Regression,raising capital,",raising_capital_credit_tech_coin_offerings_and_cro
Financial Management for Product Leaders,Business,Course,"Corporate Finance,Entrepreneurial Finance,Product Management,Venture Capital,Finance,",financial_management_for_product_leaders
Managing Data Analysis,Business,Course,"Data Analysis,Communication,Interpretation,Exploratory Data Analysis,",managing_data_analysis
Google Cloud Fundamentals: Core Infrastructure,Information Technology,Course,"Google Compute Engine,Google App Engine (GAE),Google Cloud Platform,Cloud Computing,",6google_cloud_fundamentals_core_infrastructure
Trees and Graphs: Basics,Computer Science,Course,"Analysis of Algorithms,Algorithm Design,Python Programming,Data Structure Design,Graphs Algorithms,",trees_and_graphs_basics
Digital Channel Planning and E-Commerce Strategy,Business,Course,"Search Engine Marketing (SEM) Strategy,Display and Video Advertising Strategy,Social Media and Email Marketing Strategy,E-Commerce Strategy,Digital Channel Planning,",digital_channel_planning_and_ecommerce_strategy
Introduction to Big Data with Spark and Hadoop,Information Technology,Course,"Apache Hadoop,SparkSQL,SparkML,Big Data,Apache Spark,",introduction_to_big_data_with_spark_and_hadoop
AI Workflow: Enterprise Model Deployment,Data Science,Course,"Data Science,Information Engineering,Artificial Intelligence (AI),Machine Learning,Python Programming,",ai_workflow_enterprise_model_deployment
Agile Project Management,Business,Course,"Engineering management,Agile Management,Servant Leadership,Strategic Management,Project Management,",1agile_project_management
Demand management: Breaking down today’s commercial silos,Business,Course,"Revenue Management,Forecasting,Demand Management,Asset Management,",demand_management_breaking_down_todays_commercial_
